"Time","Subsystem #1|Branch Currents|IaLine","Subsystem #1|Branch Currents|IbLine","Subsystem #1|Branch Currents|IcLine","Subsystem #1|CTLs|Inputs|LG_FLT"
0.0,0.2646171839,-0.2374068083,-0.02721033485,0.0
0.001,0.2890773252,-0.1736811099,-0.1153961735,0.0
0.002,0.2855482796,-0.09308797981,-0.1924602611,0.0
0.003,0.2537251871,-0.003218937217,-0.250506218,0.0
0.004,0.1971311124,0.08690930034,-0.2840403909,0.0
0.005,0.1213328752,0.1684238691,-0.2897567346,0.0
0.006,0.03341585818,0.2336012264,-0.2670170879,0.0
0.007,-0.05749131986,0.2757001884,-0.2182088847,0.0
0.008,-0.1427498752,0.2908840026,-0.1481341547,0.0
0.009,-0.2139807283,0.2775078228,-0.06352713024,0.0
0.01,-0.264467345,0.2371660813,0.02730122294,0.0
0.011,-0.2888456638,0.1734932478,0.1153523742,0.0
0.012,-0.285282626,0.09301393334,0.192268654,0.0
0.013,-0.2535036715,0.003282671812,0.2502209679,0.0
0.014,-0.1971197141,-0.08669247659,0.2838121689,0.0
0.015,-0.1214077516,-0.1682400425,0.2896477843,0.0
0.016,-0.03365947434,-0.2333979394,0.267057417,0.0
0.017,0.05723352821,-0.2756622074,0.2184286953,0.0
0.018,0.14261227,-0.2909617242,0.1483494814,0.0
0.019,0.2138132169,-0.2776513601,0.06383817892,0.0
0.02,0.2646189118,-0.2374046276,-0.02721424334,0.0
0.021,0.289077715,-0.1736816308,-0.1153960425,0.0
0.022,0.2855494961,-0.09308642985,-0.1924630276,0.0
0.023,0.2537243494,-0.003220992597,-0.250503325,0.0
0.024,0.1971308092,0.08690980324,-0.2840405906,0.0
0.025,0.1213327406,0.1684231139,-0.2897558448,0.0
0.026,0.0334152406,0.2336006508,-0.2670158948,0.0
0.027,-0.05749065035,0.2757007302,-0.218210096,0.0
0.028,-0.1427497516,0.290883495,-0.1481337707,0.0
0.029,-0.2139809003,0.2775074995,-0.06352663497,0.0
0.03,-0.2644666032,0.2371670552,0.0272995072,0.0
0.031,-0.2888463293,0.1734925098,0.1153537777,0.0
0.032,-0.2852824636,0.0930149137,0.1922675113,0.0
0.033,-0.2535035894,0.003282697971,0.2502208596,0.0
0.034,-0.1971199812,-0.08669249337,0.2838124528,0.0
0.035,-0.1214078235,-0.1682398787,0.2896476925,0.0
0.036,-0.03365928733,-0.2333980233,0.2670573139,0.0
0.037,0.05723309998,-0.2756624963,0.2184294124,0.0
0.038,0.1426124921,-0.2909614884,0.1483490236,0.0
0.039,0.2138131843,-0.2776517102,0.06383856163,0.0
0.04,0.2646187032,-0.2374046121,-0.02721405037,0.0
0.041,0.2890780894,-0.1736815628,-0.1153964849,0.0
0.042,0.2855492492,-0.09308651195,-0.1924626985,0.0
0.043,0.253719937,-0.003225227442,-0.2504946778,0.0
0.044,0.1971177185,0.08689669837,-0.284014395,0.0
0.045,0.1213389096,0.1684283548,-0.2897672547,0.0
0.046,0.03340455221,0.2335897885,-0.2669943441,0.0
0.047,-0.05748305786,0.27570866,-0.2182256183,0.0
0.048,-0.1427584356,0.2908752941,-0.1481168857,0.0
0.049,-0.2139708877,0.2775192671,-0.06354841511,0.0
0.05,-0.2644682395,0.2371662322,0.02730196655,0.0
0.051,-0.288843968,0.1734943213,0.115349605,0.0
0.052,-0.2852830341,0.09301490818,0.1922680873,0.0
0.053,-0.2535039319,0.003281692012,0.2502222081,0.0
0.054,-0.197124455,-0.08669703355,0.2838214667,0.0
0.055,-0.1214085899,-0.168239977,0.2896485572,0.0
0.056,-0.03366426336,-0.2334042102,0.2670684769,0.0
0.057,0.05723290138,-0.2756628442,0.2184299589,0.0
0.058,0.1426103887,-0.2909653666,0.1483550051,0.0
0.059,0.2138117945,-0.2776540849,0.06384232621,0.0
0.06,0.2646168858,-0.2374064185,-0.0272104265,0.0
0.061,0.2890770516,-0.1736818618,-0.1153951481,0.0
0.062,0.2855473186,-0.09308854713,-0.1924587328,0.0
0.063,0.2537248945,-0.003219264319,-0.2505055983,0.0
0.064,0.1971300315,0.08690808403,-0.2840380937,0.0
0.065,0.1213329612,0.1684239549,-0.2897569063,0.0
0.066,0.03341456726,0.2335995899,-0.2670141606,0.0
0.067,-0.05749064796,0.2757009678,-0.218210336,0.0
0.068,-0.142750715,0.2908830401,-0.1481323524,0.0
0.069,-0.2139804756,0.2775082053,-0.06352776548,0.0
0.07,-0.2644673091,0.2371662905,0.0273009779,0.0
0.071,-0.2888463769,0.1734925644,0.1153537708,0.0
0.072,-0.2852824608,0.09301433309,0.192268089,0.0
0.073,-0.2535040474,0.003282052315,0.2502219632,0.0
0.074,-0.1971198236,-0.08669258357,0.2838123853,0.0
0.075,-0.1214077624,-0.1682403935,0.2896481461,0.0
0.076,-0.03365960738,-0.233398184,0.2670577948,0.0
0.077,0.05723359859,-0.2756623743,0.2184287918,0.0
0.078,0.1426121987,-0.2909618615,0.14834969,0.0
0.079,0.2138133061,-0.2776513155,0.06383804516,0.0
0.08,0.264618689,-0.2374046986,-0.02721394963,0.0
0.081,0.2890776519,-0.1736814598,-0.1153961502,0.0
0.082,0.2855492836,-0.09308638198,-0.1924628629,0.0
0.083,0.2537084397,-0.003236713831,-0.2504716941,0.0
0.084,0.1971286295,0.08690772858,-0.2840363363,0.0
0.085,0.1213295944,0.1684187174,-0.2897483021,0.0
0.086,0.03341489083,0.2335999077,-0.2670148019,0.0
0.087,-0.05748238049,0.2757089767,-0.2182266123,0.0
0.088,-0.1427502092,0.2908836877,-0.1481335058,0.0
0.089,-0.2139700229,0.2775200085,-0.06355002142,0.0
0.09,-0.2644607105,0.237174801,0.02728586866,0.0
0.091,-0.2888425885,0.1734957049,0.1153468419,0.0
0.092,-0.2852807227,0.09301783899,0.192262845,0.0
0.093,-0.253501181,0.003284689332,0.2502164599,0.0
0.094,-0.1971249282,-0.08669742086,0.2838223272,0.0
0.095,-0.1214061025,-0.1682371999,0.2896432927,0.0
0.096,-0.0336637926,-0.2334038995,0.2670676955,0.0
0.097,0.05723414185,-0.2756612366,0.2184271108,0.0
0.098,0.1426106254,-0.2909653151,0.1483547169,0.0
0.099,0.2138124294,-0.2776529711,0.06384057752,0.0
0.1,0.2646170074,-0.2374065884,-0.02721037816,0.0
0.101,0.2890775592,-0.1736809508,-0.1153965666,0.0
0.102,0.2855479752,-0.09308805817,-0.1924598783,0.0
0.103,0.2537251289,-0.003218873642,-0.2505062234,0.0
0.104,0.1971310388,0.08690908082,-0.2840400978,0.0
0.105,0.121332846,0.1684237173,-0.2897565535,0.0
0.106,0.03341590007,0.2336011645,-0.267017068,0.0
0.107,-0.05749118018,0.2757001584,-0.2182089944,0.0
0.108,-0.1427499562,0.2908840163,-0.1481340874,0.0
0.109,-0.2139805758,0.2775079548,-0.06352741476,0.0
0.11,-0.2644674857,0.2371660185,0.02730142644,0.0
0.111,-0.2888457199,0.173493323,0.1153523552,0.0
0.112,-0.2852827318,0.09301384893,0.1922688441,0.0
0.113,-0.2535036479,0.003282551895,0.2502210642,0.0
0.114,-0.1971197669,-0.0866925872,0.2838123322,0.0
0.115,-0.1214077028,-0.1682402163,0.2896479094,0.0
0.116,-0.03365946731,-0.2333979387,0.2670574094,0.0
0.117,0.05723360966,-0.2756622619,0.2184286683,0.0
0.118,0.1426122731,-0.2909616076,0.1483493617,0.0
0.119,0.2138131563,-0.277651428,0.06383830748,0.0
0.12,0.2646188078,-0.2374044731,-0.0272142939,0.0
0.121,0.289077592,-0.1736817116,-0.1153958387,0.0
0.122,0.2855494062,-0.09308640548,-0.192462962,0.0
0.123,0.2537199352,-0.003225493226,-0.2504944102,0.0
0.124,0.1971177396,0.08689656618,-0.284014284,0.0
0.125,0.1213390938,0.1684281978,-0.2897672819,0.0
0.126,0.03340462556,0.2335895745,-0.2669942034,0.0
0.127,-0.05748298973,0.2757086076,-0.218225634,0.0
0.128,-0.1427583245,0.2908752526,-0.1481169553,0.0
0.129,-0.2139710068,0.2775193215,-0.06354835051,0.0
0.13,-0.2644682679,0.237166372,0.02730185515,0.0
0.131,-0.2888440441,0.1734944496,0.1153495528,0.0
0.132,-0.2852831189,0.09301499257,0.1922680877,0.0
0.133,-0.2535041091,0.003281779057,0.2502222983,0.0
0.134,-0.1971244179,-0.08669700421,0.2838214002,0.0
0.135,-0.1214086605,-0.1682399263,0.2896485771,0.0
0.136,-0.03366418369,-0.2334042429,0.26706843,0.0
0.137,0.05723283978,-0.2756627908,0.2184299671,0.0
0.138,0.1426103972,-0.2909653752,0.1483550053,0.0
0.139,0.2138117327,-0.2776539813,0.06384228439,0.0
0.14,0.2646168606,-0.2374065028,-0.02721031709,0.0
0.141,0.2890770319,-0.1736818629,-0.1153951272,0.0
0.142,0.2855473243,-0.0930887108,-0.1924585748,0.0
0.143,0.2537250504,-0.003219343791,-0.2505056748,0.0
0.144,0.1971301715,0.08690800968,-0.2840381593,0.0
0.145,0.1213331434,0.1684238517,-0.2897569854,0.0
0.146,0.03341463225,0.233599609,-0.2670142447,0.0
0.147,-0.05749053923,0.2757009595,-0.2182104364,0.0
0.148,-0.1427507515,0.2908831281,-0.1481324039,0.0
0.149,-0.2139805751,0.2775082429,-0.06352770361,0.0
0.15,-0.264467425,0.2371663496,0.02730103466,0.0
0.151,-0.2888465956,0.1734926136,0.1153539402,0.0
0.152,-0.2852825497,0.09301430445,0.1922682066,0.0
0.153,-0.2535042011,0.003281982783,0.2502221865,0.0
0.154,-0.1971198363,-0.08669263058,0.2838124451,0.0
0.155,-0.1214077284,-0.1682404988,0.2896482174,0.0
0.156,-0.03365949884,-0.2333982114,0.2670577136,0.0
0.157,0.05723369789,-0.2756624377,0.2184287559,0.0
0.158,0.1426122554,-0.2909618352,0.1483496071,0.0
0.159,0.2138133701,-0.2776512677,0.06383793329,0.0
0.16,0.2646186702,-0.2374046268,-0.02721400259,0.0
0.161,0.2890776517,-0.1736814912,-0.1153961188,0.0
0.162,0.2855492717,-0.09308634096,-0.192462892,0.0
0.163,0.2537241177,-0.003221029942,-0.250503056,0.0
0.164,0.1971308148,0.08690984569,-0.2840406387,0.0
0.165,0.1213326578,0.1684231032,-0.2897557513,0.0
0.166,0.03341538917,0.2336006647,-0.2670160572,0.0
0.167,-0.05749069886,0.275700797,-0.2182101143,0.0
0.168,-0.1427496324,0.2908836144,-0.1481340093,0.0
0.169,-0.2139809938,0.2775075646,-0.06352660655,0.0
0.17,-0.2644665756,0.2371671773,0.02729935755,0.0
0.171,-0.2888463893,0.17349241,0.1153539375,0.0
0.172,-0.2852824883,0.09301480748,0.1922676421,0.0
0.173,-0.2535033946,0.003282527446,0.2502208354,0.0
0.174,-0.1971199029,-0.08669277695,0.283812658,0.0
0.175,-0.1214075681,-0.1682400355,0.2896475939,0.0
0.176,-0.03365916774,-0.2333981665,0.2670573376,0.0
0.177,0.05723328118,-0.2756624791,0.218429214,0.0
0.178,0.1426124789,-0.2909614284,0.1483489768,0.0
0.179,0.2138131557,-0.2776515284,0.06383840842,0.0
0.18,0.2646185224,-0.2374044523,-0.02721402932,0.0
0.181,0.2890778387,-0.1736813573,-0.1153964396,0.0
0.182,0.2855490651,-0.09308648867,-0.1924625377,0.0
0.183,0.2537083365,-0.003236609728,-0.250471695,0.0
0.184,0.1971285699,0.08690745848,-0.2840360065,0.0
0.185,0.1213295896,0.1684186295,-0.2897482093,0.0
0.186,0.03341498529,0.2335997936,-0.2670147823,0.0
0.187,-0.05748223518,0.2757089586,-0.2182267395,0.0
0.188,-0.1427502708,0.2908836886,-0.148133445,0.0
0.189,-0.2139698237,0.277520184,-0.06355039601,0.0
0.19,-0.2644609313,0.2371747689,0.02728612156,0.0
0.191,-0.2888425796,0.1734957899,0.115346748,0.0
0.192,-0.2852808996,0.09301786073,0.1922630002,0.0
0.193,-0.2535011931,0.003284539077,0.2502166222,0.0
0.194,-0.1971249531,-0.08669748906,0.2838224204,0.0
0.195,-0.1214060864,-0.1682374008,0.2896434774,0.0
0.196,-0.03366378881,-0.2334039318,0.267067724,0.0
0.197,0.05723417303,-0.2756612659,0.2184271089,0.0
0.198,0.1426106761,-0.2909652196,0.1483545708,0.0
0.199,0.2138122866,-0.2776530213,0.06384077051,0.0
0.2,0.2646169719,-0.2374064941,-0.02721043699,0.0
0.201,0.2890774244,-0.1736809863,-0.1153963964,0.0
0.202,0.2855478678,-0.09308810882,-0.1924597203,0.0
0.203,0.2537207992,-0.00322338873,-0.2504973787,0.0
0.204,0.1971179305,0.08689585715,-0.2840137658,0.0
0.205,0.1213392041,0.1684287634,-0.2897679578,0.0
0.206,0.03340524242,0.2335901737,-0.2669954195,0.0
0.207,-0.05748348034,0.2757080046,-0.2182245404,0.0
0.208,-0.1427585928,0.290875805,-0.1481172395,0.0
0.209,-0.2139706466,0.2775197209,-0.06354911012,0.0
0.21,-0.2644691432,0.2371653655,0.02730373694,0.0
0.211,-0.2888434839,0.1734952073,0.1153482348,0.0
0.212,-0.2852833037,0.09301390332,0.1922693617,0.0
0.213,-0.2535042166,0.003281675397,0.2502225094,0.0
0.214,-0.1971241911,-0.08669714805,0.2838213173,0.0
0.215,-0.1214085172,-0.168240199,0.2896487065,0.0
0.216,-0.03366431209,-0.2334042122,0.2670685277,0.0
0.217,0.05723335459,-0.2756625465,0.218429208,0.0
0.218,0.1426101981,-0.2909655082,0.1483553374,0.0
0.219,0.2138117509,-0.2776536581,0.06384194294,0.0
0.22,0.2646168877,-0.2374063355,-0.02721051143,0.0
0.221,0.2890766008,-0.1736820021,-0.1153945569,0.0
0.222,0.2855474122,-0.09308850102,-0.1924588724,0.0
0.223,0.2537250163,-0.003219640372,-0.2505053441,0.0
0.224,0.1971302211,0.08690791982,-0.284038119,0.0
0.225,0.1213332963,0.1684236673,-0.2897569539,0.0
0.226,0.03341470167,0.233599365,-0.2670140701,0.0
0.227,-0.0574905203,0.2757009329,-0.2182104287,0.0
0.228,-0.1427505945,0.2908830675,-0.1481325003,0.0
0.229,-0.213980776,0.2775083157,-0.06352757543,0.0
0.23,-0.2644673862,0.2371664312,0.02730091431,0.0
0.231,-0.2888466854,0.1734927868,0.1153538568,0.0
0.232,-0.2852826518,0.09301431463,0.1922682985,0.0
0.233,-0.2535042965,0.003282055906,0.2502222088,0.0
0.234,-0.1971198388,-0.08669258994,0.2838124069,0.0
0.235,-0.1214077928,-0.1682404847,0.2896482678,0.0
0.236,-0.03365946214,-0.2333981617,0.2670576272,0.0
0.237,0.05723367725,-0.2756624162,0.218428755,0.0
0.238,0.1426122005,-0.2909618131,0.1483496399,0.0
0.239,0.213813345,-0.2776512203,0.06383791105,0.0
0.24,0.2646186537,-0.2374046807,-0.02721393215,0.0
0.241,0.2890775829,-0.1736815462,-0.115395995,0.0
0.242,0.2855493614,-0.09308652994,-0.1924627927,0.0
0.243,0.2537242253,-0.003221065634,-0.2505031279,0.0
0.244,0.1971309665,0.08690972091,-0.2840406656,0.0
0.245,0.1213328626,0.1684230653,-0.2897559181,0.0
0.246,0.03341550196,0.2336006323,-0.2670161376,0.0
0.247,-0.05749058353,0.2757007975,-0.2182102301,0.0
0.248,-0.142749652,0.2908836907,-0.1481340659,0.0
0.249,-0.2139810475,0.277507641,-0.06352662926,0.0
0.25,-0.264466768,0.2371672651,0.02729946215,0.0
0.251,-0.2888465447,0.1734924679,0.115354035,0.0
0.252,-0.2852826438,0.09301487935,0.1922677258,0.0
0.253,-0.2535035816,0.003282428512,0.2502211213,0.0
0.254,-0.1971198871,-0.08669278427,0.2838126496,0.0
0.255,-0.1214075631,-0.1682401676,0.289647721,0.0
0.256,-0.03365906333,-0.2333982247,0.2670572914,0.0
0.257,0.05723333404,-0.2756625184,0.2184292005,0.0
0.258,0.142612581,-0.29096142,0.1483488663,0.0
0.259,0.2138131394,-0.2776514635,0.0638383598,0.0
0.26,0.2646185712,-0.2374044371,-0.02721409338,0.0
0.261,0.2890778245,-0.1736813433,-0.1153964394,0.0
0.262,0.2855490373,-0.09308652134,-0.1924624773,0.0
0.263,0.2537240947,-0.003220937577,-0.2505031253,0.0
0.264,0.1971307156,0.08690958616,-0.2840402799,0.0
0.265,0.1213326588,0.1684229802,-0.2897556293,0.0
0.266,0.03341543749,0.2336006347,-0.2670160756,0.0
0.267,-0.05749051196,0.2757007461,-0.2182102503,0.0
0.268,-0.1427497589,0.2908836479,-0.1481339163,0.0
0.269,-0.2139807598,0.2775076829,-0.06352695887,0.0
0.27,-0.2644667868,0.2371671747,0.02729957137,0.0
0.271,-0.2888464311,0.1734924417,0.1153539476,0.0
0.272,-0.2852825809,0.09301480175,0.1922677405,0.0
0.273,-0.2535034542,0.003282420562,0.2502210018,0.0
0.274,-0.1971199169,-0.08669289575,0.2838127908,0.0
0.275,-0.1214075277,-0.1682401728,0.2896476908,0.0
0.276,-0.03365911509,-0.2333982509,0.2670573693,0.0
0.277,0.05723331935,-0.2756625002,0.2184291969,0.0
0.278,0.1426125476,-0.2909613454,0.1483488251,0.0
0.279,0.2138130595,-0.2776515397,0.06383851588,0.0
0.28,0.2646184108,-0.2374043289,-0.02721404113,0.0
0.281,0.289077768,-0.1736813843,-0.115396342,0.0
0.282,0.2855488916,-0.09308643784,-0.1924624151,0.0
0.283,0.2537039728,-0.00324115348,-0.2504627875,0.0
0.284,0.1971154894,0.08689427376,-0.2840097414,0.0
0.285,0.12133592,0.1684236497,-0.28975956,0.0
0.286,0.03340432142,0.2335887729,-0.2669930977,0.0
0.287,-0.05747458204,0.2757168291,-0.2182422632,0.0
0.288,-0.1427588611,0.2908754604,-0.1481166266,0.0
0.289,-0.2139599782,0.2775319697,-0.0635720272,0.0
0.29,-0.2644625197,0.2371740574,0.02728842151,0.0
0.291,-0.2888403595,0.1734977234,0.1153425943,0.0
0.292,-0.28528149,0.09301783951,0.1922636118,0.0
0.293,-0.2535016793,0.003283649902,0.2502179976,0.0
0.294,-0.1971294201,-0.08670203818,0.2838314365,0.0
0.295,-0.1214068942,-0.1682374223,0.2896443067,0.0
0.296,-0.03366868066,-0.2334101205,0.2670788045,0.0
0.297,0.0572339598,-0.2756615852,0.2184276415,0.0
0.298,0.1426085367,-0.290969089,0.1483605796,0.0
0.299,0.2138109167,-0.2776553102,0.06384442917,0.0
0.3,0.2646150634,-0.2374083279,-0.02720669474,0.0
0.301,0.2890763824,-0.1736813315,-0.1153950092,0.0
0.302,0.2855459609,-0.09309023319,-0.192455689,0.0
0.303,0.2537258328,-0.003217491184,-0.2505083098,0.0
0.304,0.1971304222,0.08690715841,-0.2840375588,0.0
0.305,0.121333434,0.1684242974,-0.2897577217,0.0
0.306,0.03341536606,0.2335999138,-0.2670152833,0.0
0.307,-0.05749100419,0.2757003384,-0.2182093504,0.0
0.308,-0.1427508428,0.2908836086,-0.1481327931,0.0
0.309,-0.2139803723,0.2775087583,-0.06352842173,0.0
0.31,-0.2644683378,0.237165452,0.02730284513,0.0
0.311,-0.2888460617,0.1734935577,0.1153524622,0.0
0.312,-0.2852829074,0.09301332733,0.1922695414,0.0
0.313,-0.2535044358,0.003281921638,0.2502224823,0.0
0.314,-0.1971195864,-0.08669269136,0.2838122559,0.0
0.315,-0.1214076791,-0.1682407872,0.2896484565,0.0
0.316,-0.03365959632,-0.2333981606,0.2670577603,0.0
0.317,0.0572341442,-0.2756621491,0.218428021,0.0
0.318,0.1426120481,-0.2909619648,0.1483499439,0.0
0.319,0.2138132798,-0.2776508805,0.06383763644,0.0
0.32,0.2646187517,-0.2374045728,-0.02721413818,0.0
0.321,0.2890771363,-0.1736816388,-0.1153954557,0.0
0.322,0.285549434,-0.09308639753,-0.1924629978,0.0
0.323,0.2537242742,-0.003221373406,-0.250502869,0.0
0.324,0.1971309742,0.08690964202,-0.2840405944,0.0
0.325,0.1213330246,0.1684228431,-0.289755858,0.0
0.326,0.0334155252,0.2336004748,-0.2670160033,0.0
0.327,-0.05749052375,0.2757007369,-0.2182102293,0.0
0.328,-0.1427495575,0.2908836625,-0.1481341323,0.0
0.329,-0.2139812151,0.2775076586,-0.06352647935,0.0
0.33,-0.264466719,0.2371673748,0.02729930344,0.0
0.331,-0.2888466849,0.1734925893,0.1153540538,0.0
0.332,-0.2852826628,0.09301486268,0.1922677615,0.0
0.333,-0.2535037236,0.003282544465,0.2502211473,0.0
0.334,-0.1971198794,-0.08669279335,0.2838126509,0.0
0.335,-0.1214076031,-0.1682400909,0.2896476843,0.0
0.336,-0.03365897846,-0.2333982256,0.2670572074,0.0
0.337,0.05723331982,-0.2756624891,0.2184291854,0.0
0.338,0.1426125452,-0.2909614099,0.1483488919,0.0
0.339,0.2138131586,-0.2776513762,0.06383825327,0.0
0.34,0.2646184797,-0.2374044631,-0.02721397578,0.0
0.341,0.2890778188,-0.1736813878,-0.1153963892,0.0
0.342,0.2855490595,-0.09308660978,-0.192462411,0.0
0.343,0.2537241699,-0.00322100207,-0.250503136,0.0
0.344,0.1971308937,0.08690950286,-0.2840403748,0.0
0.345,0.121332835,0.1684229139,-0.2897557392,0.0
0.346,0.03341554567,0.2336005729,-0.2670161219,0.0
0.347,-0.05749044555,0.2757007706,-0.2182103412,0.0
0.348,-0.1427497312,0.2908837051,-0.1481340011,0.0
0.349,-0.2139808957,0.2775077779,-0.0635269179,0.0
0.35,-0.2644669112,0.2371672034,0.0272996671,0.0
0.351,-0.2888465995,0.1734925453,0.1153540125,0.0
0.352,-0.2852827536,0.09301479971,0.1922679152,0.0
0.353,-0.2535035588,0.00328230761,0.2502212193,0.0
0.354,-0.1971199405,-0.08669289139,0.2838128101,0.0
0.355,-0.1214075167,-0.1682403412,0.2896478482,0.0
0.356,-0.0336590545,-0.2333982253,0.2670572831,0.0
0.357,0.05723341311,-0.2756625713,0.2184291743,0.0
0.358,0.1426125862,-0.290961305,0.148348746,0.0
0.359,0.2138130779,-0.2776515302,0.06383848799,0.0
0.36,0.2646184687,-0.2374042836,-0.02721414428,0.0
0.361,0.289077703,-0.1736814225,-0.1153962387,0.0
0.362,0.2855489467,-0.09308649677,-0.1924624112,0.0
0.363,0.253719683,-0.003225437583,-0.2504942135,0.0
0.364,0.197117645,0.08689635172,-0.2840139749,0.0
0.365,0.1213390121,0.1684280639,-0.2897670662,0.0
0.366,0.03340482213,0.2335895616,-0.2669943871,0.0
0.367,-0.05748285276,0.2757086246,-0.2182257879,0.0
0.368,-0.1427583312,0.2908754059,-0.148117102,0.0
0.369,-0.2139708673,0.2775195067,-0.06354867517,0.0
0.37,-0.2644684512,0.237166491,0.02730191943,0.0
0.371,-0.2888441456,0.1734943823,0.1153497216,0.0
0.372,-0.2852832365,0.09301488124,0.1922683165,0.0
0.373,-0.2535039727,0.003281501789,0.2502224391,0.0
0.374,-0.1971243535,-0.08669740533,0.283821737,0.0
0.375,-0.1214083637,-0.1682402205,0.2896485745,0.0
0.376,-0.03366401066,-0.2334044693,0.2670684833,0.0
0.377,0.05723305907,-0.2756627936,0.2184297506,0.0
0.378,0.142610454,-0.2909652313,0.1483548046,0.0
0.379,0.2138116077,-0.2776538087,0.06384223678,0.0
0.38,0.2646165685,-0.2374062184,-0.02721030925,0.0
0.381,0.2890767107,-0.173681682,-0.115394987,0.0
0.382,0.2855469656,-0.09308863445,-0.1924582924,0.0
0.383,0.253709087,-0.003235267069,-0.2504737881,0.0
0.384,0.1971279409,0.08690558789,-0.2840335069,0.0
0.385,0.1213301525,0.1684191481,-0.2897492909,0.0
0.386,0.03341440073,0.2335985946,-0.2670129987,0.0
0.387,-0.05748206578,0.2757091288,-0.2182270792,0.0
